LATITUDE,LONGITUDE,ELEVATION,TAVG,YEAR,MONTH,DAY,DAY_OF_WEEK,DAY_OF_YEAR
27.15,33.7167,16.0,25.2,2001,5,10,3,130
27.15,33.7167,16.0,25.9,2001,5,11,4,131
27.15,33.7167,16.0,25.8,2001,5,12,5,132
27.15,33.7167,16.0,28.1,2001,5,13,6,133
27.15,33.7167,16.0,26.4,2001,5,14,0,134
27.15,33.7167,16.0,25.5,2001,5,15,1,135
27.15,33.7167,16.0,23.9,2001,5,16,2,136
27.15,33.7167,16.0,24.4,2001,5,17,3,137
27.15,33.7167,16.0,25.1,2001,5,18,4,138
27.15,33.7167,16.0,26.3,2001,5,19,5,139
27.15,33.7167,16.0,28.0,2001,5,20,6,140
27.15,33.7167,16.0,30.2,2001,5,21,0,141
27.15,33.7167,16.0,30.3,2001,5,22,1,142
27.15,33.7167,16.0,31.2,2001,5,23,2,143
27.15,33.7167,16.0,31.7,2001,5,24,3,144
27.15,33.7167,16.0,32.8,2001,5,25,4,145
27.15,33.7167,16.0,32.2,2001,5,26,5,146
27.15,33.7167,16.0,33.1,2001,5,27,6,147
27.15,33.7167,16.0,34.3,2001,5,28,0,148
27.15,33.7167,16.0,29.9,2001,5,29,1,149
27.15,33.7167,16.0,28.9,2001,5,30,2,150
27.15,33.7167,16.0,29.5,2001,5,31,3,151
27.15,33.7167,16.0,30.7,2001,6,1,4,152
27.15,33.7167,16.0,30.7,2001,6,2,5,153
27.15,33.7167,16.0,31.6,2001,6,3,6,154
27.15,33.7167,16.0,31.5,2001,6,4,0,155
27.15,33.7167,16.0,32.1,2001,6,5,1,156
27.15,33.7167,16.0,28.9,2001,6,6,2,157
27.15,33.7167,16.0,25.7,2001,6,7,3,158
27.15,33.7167,16.0,26.6,2001,6,8,4,159
27.15,33.7167,16.0,28.5,2001,6,9,5,160
27.15,33.7167,16.0,28.7,2001,6,10,6,161
27.15,33.7167,16.0,30.1,2001,6,11,0,162
27.15,33.7167,16.0,30.9,2001,6,12,1,163
27.15,33.7167,16.0,32.0,2001,6,13,2,164
27.15,33.7167,16.0,31.9,2001,6,14,3,165
27.15,33.7167,16.0,33.1,2001,6,15,4,166
27.15,33.7167,16.0,32.7,2001,6,16,5,167
27.15,33.7167,16.0,29.7,2001,6,17,6,168
27.15,33.7167,16.0,30.3,2001,6,18,0,169
27.15,33.7167,16.0,30.2,2001,6,19,1,170
27.15,33.7167,16.0,32.2,2001,6,20,2,171
27.15,33.7167,16.0,33.1,2001,6,21,3,172
27.15,33.7167,16.0,32.8,2001,6,22,4,173
27.15,33.7167,16.0,30.4,2001,6,23,5,174
27.15,33.7167,16.0,29.7,2001,6,24,6,175
27.15,33.7167,16.0,29.9,2001,6,25,0,176
27.15,33.7167,16.0,30.3,2001,6,26,1,177
27.15,33.7167,16.0,30.7,2001,6,27,2,178
27.15,33.7167,16.0,31.1,2001,6,28,3,179
27.15,33.7167,16.0,30.7,2001,6,29,4,180
27.15,33.7167,16.0,31.3,2001,6,30,5,181
27.15,33.7167,16.0,31.8,2001,7,1,6,182
27.15,33.7167,16.0,31.3,2001,7,2,0,183
27.15,33.7167,16.0,30.7,2001,7,3,1,184
27.15,33.7167,16.0,30.4,2001,7,4,2,185
27.15,33.7167,16.0,29.4,2001,7,5,3,186
27.15,33.7167,16.0,29.4,2001,7,6,4,187
27.15,33.7167,16.0,30.6,2001,7,7,5,188
27.15,33.7167,16.0,30.6,2001,7,8,6,189
27.15,33.7167,16.0,31.5,2001,7,9,0,190
27.15,33.7167,16.0,31.9,2001,7,10,1,191
27.15,33.7167,16.0,33.0,2001,7,11,2,192
27.15,33.7167,16.0,32.4,2001,7,12,3,193
27.15,33.7167,16.0,33.7,2001,7,13,4,194
27.15,33.7167,16.0,35.4,2001,7,14,5,195
27.15,33.7167,16.0,34.8,2001,7,15,6,196
27.15,33.7167,16.0,33.6,2001,7,16,0,197
27.15,33.7167,16.0,33.8,2001,7,17,1,198
27.15,33.7167,16.0,33.4,2001,7,18,2,199
27.15,33.7167,16.0,34.3,2001,7,19,3,200
27.15,33.7167,16.0,32.6,2001,7,20,4,201
27.15,33.7167,16.0,34.1,2001,7,21,5,202
27.15,33.7167,16.0,34.5,2001,7,22,6,203
27.15,33.7167,16.0,34.3,2001,7,23,0,204
27.15,33.7167,16.0,34.1,2001,7,24,1,205
27.15,33.7167,16.0,31.7,2001,7,25,2,206
27.15,33.7167,16.0,31.5,2001,7,26,3,207
27.15,33.7167,16.0,31.8,2001,7,27,4,208
27.15,33.7167,16.0,33.2,2001,7,28,5,209
27.15,33.7167,16.0,33.1,2001,7,29,6,210
27.15,33.7167,16.0,33.3,2001,7,30,0,211
27.15,33.7167,16.0,33.2,2001,7,31,1,212
27.15,33.7167,16.0,33.4,2001,8,1,2,213
27.15,33.7167,16.0,32.8,2001,8,2,3,214
27.15,33.7167,16.0,33.4,2001,8,3,4,215
27.15,33.7167,16.0,34.1,2001,8,4,5,216
27.15,33.7167,16.0,34.2,2001,8,5,6,217
27.15,33.7167,16.0,33.2,2001,8,6,0,218
27.15,33.7167,16.0,34.1,2001,8,7,1,219
27.15,33.7167,16.0,34.8,2001,8,8,2,220
27.15,33.7167,16.0,34.8,2001,8,9,3,221
27.15,33.7167,16.0,34.8,2001,8,10,4,222
27.15,33.7167,16.0,34.2,2001,8,11,5,223
27.15,33.7167,16.0,35.6,2001,8,12,6,224
27.15,33.7167,16.0,35.2,2001,8,13,0,225
27.15,33.7167,16.0,33.8,2001,8,14,1,226
27.15,33.7167,16.0,32.5,2001,8,15,2,227
27.15,33.7167,16.0,34.6,2001,8,16,3,228
27.15,33.7167,16.0,34.2,2001,8,17,4,229
27.15,33.7167,16.0,33.3,2001,8,18,5,230
27.15,33.7167,16.0,31.6,2001,8,19,6,231
27.15,33.7167,16.0,31.6,2001,8,20,0,232
27.15,33.7167,16.0,32.2,2001,8,21,1,233
27.15,33.7167,16.0,31.8,2001,8,22,2,234
27.15,33.7167,16.0,31.4,2001,8,23,3,235
27.15,33.7167,16.0,32.8,2001,8,24,4,236
27.15,33.7167,16.0,34.8,2001,8,25,5,237
27.15,33.7167,16.0,33.8,2001,8,26,6,238
27.15,33.7167,16.0,31.5,2001,8,27,0,239
27.15,33.7167,16.0,31.8,2001,8,28,1,240
27.15,33.7167,16.0,32.1,2001,8,29,2,241
27.15,33.7167,16.0,31.3,2001,8,30,3,242
27.15,33.7167,16.0,30.9,2001,8,31,4,243
27.15,33.7167,16.0,31.0,2001,9,1,5,244
27.15,33.7167,16.0,31.1,2001,9,2,6,245
27.15,33.7167,16.0,31.7,2001,9,3,0,246
27.15,33.7167,16.0,32.9,2001,9,4,1,247
27.15,33.7167,16.0,32.9,2001,9,5,2,248
27.15,33.7167,16.0,34.2,2001,9,6,3,249
27.15,33.7167,16.0,34.4,2001,9,7,4,250
27.15,33.7167,16.0,31.6,2001,9,8,5,251
27.15,33.7167,16.0,32.2,2001,9,9,6,252
27.15,33.7167,16.0,30.9,2001,9,10,0,253
27.15,33.7167,16.0,30.2,2001,9,11,1,254
27.15,33.7167,16.0,29.8,2001,9,12,2,255
27.15,33.7167,16.0,31.7,2001,9,13,3,256
27.15,33.7167,16.0,30.9,2001,9,14,4,257
27.15,33.7167,16.0,28.6,2001,9,15,5,258
27.15,33.7167,16.0,28.1,2001,9,16,6,259
27.15,33.7167,16.0,28.6,2001,9,17,0,260
27.15,33.7167,16.0,29.3,2001,9,18,1,261
27.15,33.7167,16.0,29.3,2001,9,19,2,262
27.15,33.7167,16.0,28.4,2001,9,20,3,263
27.15,33.7167,16.0,30.0,2001,9,21,4,264
27.15,33.7167,16.0,30.3,2001,9,22,5,265
27.15,33.7167,16.0,30.3,2001,9,23,6,266
27.15,33.7167,16.0,30.9,2001,9,24,0,267
27.15,33.7167,16.0,29.7,2001,9,25,1,268
27.15,33.7167,16.0,28.7,2001,9,26,2,269
27.15,33.7167,16.0,29.9,2001,9,27,3,270
27.15,33.7167,16.0,30.3,2001,9,28,4,271
27.15,33.7167,16.0,27.8,2001,9,29,5,272
27.15,33.7167,16.0,27.3,2001,9,30,6,273
27.15,33.7167,16.0,26.9,2001,10,1,0,274
27.15,33.7167,16.0,27.1,2001,10,2,1,275
27.15,33.7167,16.0,27.5,2001,10,3,2,276
27.15,33.7167,16.0,28.6,2001,10,4,3,277
27.15,33.7167,16.0,28.4,2001,10,5,4,278
27.15,33.7167,16.0,27.4,2001,10,6,5,279
27.15,33.7167,16.0,27.3,2001,10,7,6,280
27.15,33.7167,16.0,26.7,2001,10,8,0,281
27.15,33.7167,16.0,27.7,2001,10,9,1,282
27.15,33.7167,16.0,28.1,2001,10,10,2,283
27.15,33.7167,16.0,27.2,2001,10,11,3,284
27.15,33.7167,16.0,27.5,2001,10,12,4,285
27.15,33.7167,16.0,27.4,2001,10,13,5,286
27.15,33.7167,16.0,28.4,2001,10,14,6,287
27.15,33.7167,16.0,28.9,2001,10,15,0,288
27.15,33.7167,16.0,27.6,2001,10,16,1,289
27.15,33.7167,16.0,26.7,2001,10,17,2,290
27.15,33.7167,16.0,25.9,2001,10,18,3,291
27.15,33.7167,16.0,26.1,2001,10,19,4,292
27.15,33.7167,16.0,25.9,2001,10,20,5,293
27.15,33.7167,16.0,25.8,2001,10,21,6,294
27.15,33.7167,16.0,25.0,2001,10,22,0,295
27.15,33.7167,16.0,24.9,2001,10,23,1,296
27.15,33.7167,16.0,26.1,2001,10,24,2,297
27.15,33.7167,16.0,25.5,2001,10,25,3,298
27.15,33.7167,16.0,24.6,2001,10,26,4,299
27.15,33.7167,16.0,23.6,2001,10,27,5,300
27.15,33.7167,16.0,24.2,2001,10,28,6,301
27.15,33.7167,16.0,22.6,2001,10,29,0,302
27.15,33.7167,16.0,21.9,2001,10,30,1,303
27.15,33.7167,16.0,22.0,2001,10,31,2,304
27.15,33.7167,16.0,22.4,2001,11,1,3,305
27.15,33.7167,16.0,22.5,2001,11,2,4,306
27.15,33.7167,16.0,22.6,2001,11,3,5,307
27.15,33.7167,16.0,23.4,2001,11,4,6,308
27.15,33.7167,16.0,23.9,2001,11,5,0,309
27.15,33.7167,16.0,22.5,2001,11,6,1,310
27.15,33.7167,16.0,21.9,2001,11,7,2,311
27.15,33.7167,16.0,22.0,2001,11,8,3,312
27.15,33.7167,16.0,22.0,2001,11,9,4,313
27.15,33.7167,16.0,22.5,2001,11,10,5,314
27.15,33.7167,16.0,23.1,2001,11,11,6,315
27.15,33.7167,16.0,22.4,2001,11,12,0,316
27.15,33.7167,16.0,21.4,2001,11,13,1,317
27.15,33.7167,16.0,23.3,2001,11,14,2,318
27.15,33.7167,16.0,23.7,2001,11,15,3,319
27.15,33.7167,16.0,23.1,2001,11,16,4,320
27.15,33.7167,16.0,21.7,2001,11,17,5,321
27.15,33.7167,16.0,19.7,2001,11,18,6,322
27.15,33.7167,16.0,18.2,2001,11,19,0,323
27.15,33.7167,16.0,19.1,2001,11,20,1,324
27.15,33.7167,16.0,21.1,2001,11,21,2,325
27.15,33.7167,16.0,20.1,2001,11,22,3,326
27.15,33.7167,16.0,17.9,2001,11,23,4,327
27.15,33.7167,16.0,18.5,2001,11,24,5,328
27.15,33.7167,16.0,19.1,2001,11,25,6,329
27.15,33.7167,16.0,19.7,2001,11,26,0,330
27.15,33.7167,16.0,20.3,2001,11,27,1,331
27.15,33.7167,16.0,20.4,2001,11,28,2,332
27.15,33.7167,16.0,21.3,2001,11,29,3,333
27.15,33.7167,16.0,21.8,2001,11,30,4,334
27.15,33.7167,16.0,19.7,2001,12,1,5,335
27.15,33.7167,16.0,18.3,2001,12,2,6,336
27.15,33.7167,16.0,17.7,2001,12,3,0,337
27.15,33.7167,16.0,17.3,2001,12,4,1,338
27.15,33.7167,16.0,17.7,2001,12,5,2,339
27.15,33.7167,16.0,16.9,2001,12,6,3,340
27.15,33.7167,16.0,16.7,2001,12,7,4,341
27.15,33.7167,16.0,18.4,2001,12,8,5,342
27.15,33.7167,16.0,19.4,2001,12,9,6,343
27.15,33.7167,16.0,19.6,2001,12,10,0,344
27.15,33.7167,16.0,18.3,2001,12,11,1,345
27.15,33.7167,16.0,19.8,2001,12,12,2,346
27.15,33.7167,16.0,19.7,2001,12,13,3,347
27.15,33.7167,16.0,20.0,2001,12,14,4,348
27.15,33.7167,16.0,18.1,2001,12,15,5,349
27.15,33.7167,16.0,17.8,2001,12,16,6,350
27.15,33.7167,16.0,17.3,2001,12,17,0,351
27.15,33.7167,16.0,16.9,2001,12,18,1,352
27.15,33.7167,16.0,17.7,2001,12,19,2,353
27.15,33.7167,16.0,15.2,2001,12,20,3,354
27.15,33.7167,16.0,15.1,2001,12,21,4,355
27.15,33.7167,16.0,15.6,2001,12,22,5,356
27.15,33.7167,16.0,17.8,2001,12,23,6,357
27.15,33.7167,16.0,17.8,2001,12,24,0,358
27.15,33.7167,16.0,17.6,2001,12,25,1,359
27.15,33.7167,16.0,19.7,2001,12,26,2,360
27.15,33.7167,16.0,18.7,2001,12,27,3,361
27.15,33.7167,16.0,18.7,2001,12,28,4,362
27.15,33.7167,16.0,18.4,2001,12,29,5,363
27.15,33.7167,16.0,18.1,2001,12,30,6,364
27.15,33.7167,16.0,17.3,2001,12,31,0,365
27.15,33.7167,16.0,16.7,2002,1,1,1,1
27.15,33.7167,16.0,16.6,2002,1,2,2,2
27.15,33.7167,16.0,14.6,2002,1,3,3,3
27.15,33.7167,16.0,13.6,2002,1,4,4,4
27.15,33.7167,16.0,15.1,2002,1,5,5,5
27.15,33.7167,16.0,15.0,2002,1,6,6,6
27.15,33.7167,16.0,11.3,2002,1,7,0,7
27.15,33.7167,16.0,13.2,2002,1,8,1,8
27.15,33.7167,16.0,13.8,2002,1,9,2,9
27.15,33.7167,16.0,12.3,2002,1,10,3,10
27.15,33.7167,16.0,12.9,2002,1,11,4,11
27.15,33.7167,16.0,13.0,2002,1,12,5,12
27.15,33.7167,16.0,14.2,2002,1,13,6,13
27.15,33.7167,16.0,14.6,2002,1,14,0,14
27.15,33.7167,16.0,14.7,2002,1,15,1,15
27.15,33.7167,16.0,15.4,2002,1,16,2,16
27.15,33.7167,16.0,15.5,2002,1,17,3,17
27.15,33.7167,16.0,16.0,2002,1,18,4,18
27.15,33.7167,16.0,16.1,2002,1,19,5,19
27.15,33.7167,16.0,16.1,2002,1,20,6,20
27.15,33.7167,16.0,15.8,2002,1,21,0,21
27.15,33.7167,16.0,15.9,2002,1,22,1,22
27.15,33.7167,16.0,15.3,2002,1,23,2,23
27.15,33.7167,16.0,15.9,2002,1,24,3,24
27.15,33.7167,16.0,15.5,2002,1,25,4,25
27.15,33.7167,16.0,16.0,2002,1,26,5,26
27.15,33.7167,16.0,18.2,2002,1,27,6,27
27.15,33.7167,16.0,16.7,2002,1,28,0,28
27.15,33.7167,16.0,16.4,2002,1,29,1,29
27.15,33.7167,16.0,16.8,2002,1,30,2,30
27.15,33.7167,16.0,16.5,2002,1,31,3,31
27.15,33.7167,16.0,17.1,2002,2,1,4,32
27.15,33.7167,16.0,17.6,2002,2,2,5,33
27.15,33.7167,16.0,17.8,2002,2,3,6,34
27.15,33.7167,16.0,18.1,2002,2,4,0,35
27.15,33.7167,16.0,20.1,2002,2,5,1,36
27.15,33.7167,16.0,19.5,2002,2,6,2,37
27.15,33.7167,16.0,21.1,2002,2,7,3,38
27.15,33.7167,16.0,19.3,2002,2,8,4,39
27.15,33.7167,16.0,19.8,2002,2,9,5,40
27.15,33.7167,16.0,20.8,2002,2,10,6,41
27.15,33.7167,16.0,18.9,2002,2,11,0,42
27.15,33.7167,16.0,18.3,2002,2,12,1,43
27.15,33.7167,16.0,17.4,2002,2,13,2,44
27.15,33.7167,16.0,17.7,2002,2,14,3,45
27.15,33.7167,16.0,18.5,2002,2,15,4,46
27.15,33.7167,16.0,18.8,2002,2,16,5,47
27.15,33.7167,16.0,18.8,2002,2,17,6,48
27.15,33.7167,16.0,18.1,2002,2,18,0,49
27.15,33.7167,16.0,17.3,2002,2,19,1,50
27.15,33.7167,16.0,16.8,2002,2,20,2,51
27.15,33.7167,16.0,18.2,2002,2,21,3,52
27.15,33.7167,16.0,19.3,2002,2,22,4,53
27.15,33.7167,16.0,20.2,2002,2,23,5,54
27.15,33.7167,16.0,20.3,2002,2,24,6,55
27.15,33.7167,16.0,19.2,2002,2,25,0,56
27.15,33.7167,16.0,19.2,2002,2,26,1,57
27.15,33.7167,16.0,17.6,2002,2,27,2,58
27.15,33.7167,16.0,18.0,2002,2,28,3,59
27.15,33.7167,16.0,18.6,2002,3,1,4,60
27.15,33.7167,16.0,18.7,2002,3,2,5,61
27.15,33.7167,16.0,20.4,2002,3,3,6,62
27.15,33.7167,16.0,21.4,2002,3,4,0,63
27.15,33.7167,16.0,21.1,2002,3,5,1,64
27.15,33.7167,16.0,22.6,2002,3,6,2,65
27.15,33.7167,16.0,25.1,2002,3,7,3,66
27.15,33.7167,16.0,24.9,2002,3,8,4,67
27.15,33.7167,16.0,24.4,2002,3,9,5,68
27.15,33.7167,16.0,23.3,2002,3,10,6,69
27.15,33.7167,16.0,23.0,2002,3,11,0,70
27.15,33.7167,16.0,23.5,2002,3,12,1,71
27.15,33.7167,16.0,22.6,2002,3,13,2,72
27.15,33.7167,16.0,20.4,2002,3,14,3,73
27.15,33.7167,16.0,20.7,2002,3,15,4,74
27.15,33.7167,16.0,20.6,2002,3,16,5,75
27.15,33.7167,16.0,20.3,2002,3,17,6,76
27.15,33.7167,16.0,20.6,2002,3,18,0,77
27.15,33.7167,16.0,23.9,2002,3,19,1,78
27.15,33.7167,16.0,19.6,2002,3,20,2,79
27.15,33.7167,16.0,20.8,2002,3,21,3,80
27.15,33.7167,16.0,21.8,2002,3,22,4,81
27.15,33.7167,16.0,21.6,2002,3,23,5,82
27.15,33.7167,16.0,22.6,2002,3,24,6,83
27.15,33.7167,16.0,23.6,2002,3,25,0,84
27.15,33.7167,16.0,20.3,2002,3,26,1,85
27.15,33.7167,16.0,19.4,2002,3,27,2,86
27.15,33.7167,16.0,18.9,2002,3,28,3,87
27.15,33.7167,16.0,19.3,2002,3,29,4,88
27.15,33.7167,16.0,20.1,2002,3,30,5,89
27.15,33.7167,16.0,23.5,2002,3,31,6,90
27.15,33.7167,16.0,22.0,2002,4,1,0,91
27.15,33.7167,16.0,19.7,2002,4,2,1,92
27.15,33.7167,16.0,19.3,2002,4,3,2,93
27.15,33.7167,16.0,21.3,2002,4,4,3,94
27.15,33.7167,16.0,22.8,2002,4,5,4,95
27.15,33.7167,16.0,24.3,2002,4,6,5,96
27.15,33.7167,16.0,23.1,2002,4,7,6,97
27.15,33.7167,16.0,22.3,2002,4,8,0,98
27.15,33.7167,16.0,22.4,2002,4,9,1,99
27.15,33.7167,16.0,22.9,2002,4,10,2,100
27.15,33.7167,16.0,23.4,2002,4,11,3,101
27.15,33.7167,16.0,24.9,2002,4,12,4,102
27.15,33.7167,16.0,24.5,2002,4,13,5,103
27.15,33.7167,16.0,26.1,2002,4,14,6,104
27.15,33.7167,16.0,24.8,2002,4,15,0,105
27.15,33.7167,16.0,25.2,2002,4,16,1,106
27.15,33.7167,16.0,27.2,2002,4,17,2,107
27.15,33.7167,16.0,24.7,2002,4,18,3,108
27.15,33.7167,16.0,22.7,2002,4,19,4,109
27.15,33.7167,16.0,22.4,2002,4,20,5,110
27.15,33.7167,16.0,22.3,2002,4,21,6,111
27.15,33.7167,16.0,22.4,2002,4,22,0,112
27.15,33.7167,16.0,23.4,2002,4,23,1,113
27.15,33.7167,16.0,25.6,2002,4,24,2,114
27.15,33.7167,16.0,25.1,2002,4,25,3,115
27.15,33.7167,16.0,24.2,2002,4,26,4,116
27.15,33.7167,16.0,23.9,2002,4,27,5,117
27.15,33.7167,16.0,22.9,2002,4,28,6,118
27.15,33.7167,16.0,22.8,2002,4,29,0,119
27.15,33.7167,16.0,22.8,2002,4,30,1,120
27.15,33.7167,16.0,23.6,2002,5,1,2,121
27.15,33.7167,16.0,24.9,2002,5,2,3,122
27.15,33.7167,16.0,23.5,2002,5,3,4,123
27.15,33.7167,16.0,24.4,2002,5,4,5,124
27.15,33.7167,16.0,27.7,2002,5,5,6,125
27.15,33.7167,16.0,28.9,2002,5,6,0,126
27.15,33.7167,16.0,27.9,2002,5,7,1,127
27.15,33.7167,16.0,28.8,2002,5,8,2,128
27.15,33.7167,16.0,27.2,2002,5,9,3,129
27.15,33.7167,16.0,26.4,2002,5,10,4,130
27.15,33.7167,16.0,28.3,2002,5,11,5,131
27.15,33.7167,16.0,28.7,2002,5,12,6,132
27.15,33.7167,16.0,30.2,2002,5,13,0,133
27.15,33.7167,16.0,27.8,2002,5,14,1,134
27.15,33.7167,16.0,25.7,2002,5,15,2,135
27.15,33.7167,16.0,25.4,2002,5,16,3,136
27.15,33.7167,16.0,26.3,2002,5,17,4,137
27.15,33.7167,16.0,26.0,2002,5,18,5,138
27.15,33.7167,16.0,26.2,2002,5,19,6,139
27.15,33.7167,16.0,26.8,2002,5,20,0,140
27.15,33.7167,16.0,27.4,2002,5,21,1,141
27.15,33.7167,16.0,32.4,2002,5,22,2,142
27.15,33.7167,16.0,30.0,2002,5,23,3,143
27.15,33.7167,16.0,27.9,2002,5,24,4,144
27.15,33.7167,16.0,28.2,2002,5,25,5,145
27.15,33.7167,16.0,29.9,2002,5,26,6,146
27.15,33.7167,16.0,31.8,2002,5,27,0,147
27.15,33.7167,16.0,29.3,2002,5,28,1,148
27.15,33.7167,16.0,27.9,2002,5,29,2,149
27.15,33.7167,16.0,30.3,2002,5,30,3,150
27.15,33.7167,16.0,32.1,2002,5,31,4,151
27.15,33.7167,16.0,29.8,2002,6,1,5,152
27.15,33.7167,16.0,28.1,2002,6,2,6,153
27.15,33.7167,16.0,28.3,2002,6,3,0,154
27.15,33.7167,16.0,28.5,2002,6,4,1,155
27.15,33.7167,16.0,28.5,2002,6,5,2,156
27.15,33.7167,16.0,28.4,2002,6,6,3,157
27.15,33.7167,16.0,28.9,2002,6,7,4,158
27.15,33.7167,16.0,31.3,2002,6,8,5,159
27.15,33.7167,16.0,31.7,2002,6,9,6,160
27.15,33.7167,16.0,34.8,2002,6,10,0,161
27.15,33.7167,16.0,34.5,2002,6,11,1,162
27.15,33.7167,16.0,29.9,2002,6,12,2,163
27.15,33.7167,16.0,28.8,2002,6,13,3,164
27.15,33.7167,16.0,29.2,2002,6,14,4,165
27.15,33.7167,16.0,28.9,2002,6,15,5,166
27.15,33.7167,16.0,30.4,2002,6,16,6,167
27.15,33.7167,16.0,30.6,2002,6,17,0,168
27.15,33.7167,16.0,30.4,2002,6,18,1,169
27.15,33.7167,16.0,31.5,2002,6,19,2,170
27.15,33.7167,16.0,30.4,2002,6,20,3,171
27.15,33.7167,16.0,28.9,2002,6,21,4,172
27.15,33.7167,16.0,29.3,2002,6,22,5,173
27.15,33.7167,16.0,30.4,2002,6,23,6,174
27.15,33.7167,16.0,31.4,2002,6,24,0,175
27.15,33.7167,16.0,30.9,2002,6,25,1,176
27.15,33.7167,16.0,31.9,2002,6,26,2,177
27.15,33.7167,16.0,31.9,2002,6,27,3,178
27.15,33.7167,16.0,32.3,2002,6,28,4,179
27.15,33.7167,16.0,30.8,2002,6,29,5,180
27.15,33.7167,16.0,31.3,2002,6,30,6,181
27.15,33.7167,16.0,32.1,2002,7,1,0,182
27.15,33.7167,16.0,32.7,2002,7,2,1,183
27.15,33.7167,16.0,32.5,2002,7,3,2,184
27.15,33.7167,16.0,31.2,2002,7,4,3,185
27.15,33.7167,16.0,32.8,2002,7,5,4,186
27.15,33.7167,16.0,33.4,2002,7,6,5,187
27.15,33.7167,16.0,33.1,2002,7,7,6,188
27.15,33.7167,16.0,32.7,2002,7,8,0,189
27.15,33.7167,16.0,33.0,2002,7,9,1,190
27.15,33.7167,16.0,33.4,2002,7,10,2,191
27.15,33.7167,16.0,32.4,2002,7,11,3,192
27.15,33.7167,16.0,32.6,2002,7,12,4,193
27.15,33.7167,16.0,34.2,2002,7,13,5,194
27.15,33.7167,16.0,34.9,2002,7,14,6,195
27.15,33.7167,16.0,33.2,2002,7,15,0,196
27.15,33.7167,16.0,33.7,2002,7,16,1,197
27.15,33.7167,16.0,34.0,2002,7,17,2,198
27.15,33.7167,16.0,34.7,2002,7,18,3,199
27.15,33.7167,16.0,34.6,2002,7,19,4,200
27.15,33.7167,16.0,34.2,2002,7,20,5,201
27.15,33.7167,16.0,32.3,2002,7,21,6,202
27.15,33.7167,16.0,32.3,2002,7,22,0,203
27.15,33.7167,16.0,32.4,2002,7,23,1,204
27.15,33.7167,16.0,32.1,2002,7,24,2,205
27.15,33.7167,16.0,32.1,2002,7,25,3,206
27.15,33.7167,16.0,33.3,2002,7,26,4,207
27.15,33.7167,16.0,37.3,2002,7,27,5,208
27.15,33.7167,16.0,36.1,2002,7,28,6,209
27.15,33.7167,16.0,36.5,2002,7,29,0,210
27.15,33.7167,16.0,37.9,2002,7,30,1,211
27.15,33.7167,16.0,37.8,2002,7,31,2,212
27.15,33.7167,16.0,37.0,2002,8,1,3,213
27.15,33.7167,16.0,34.9,2002,8,2,4,214
27.15,33.7167,16.0,33.6,2002,8,3,5,215
27.15,33.7167,16.0,32.8,2002,8,4,6,216
27.15,33.7167,16.0,33.3,2002,8,5,0,217
27.15,33.7167,16.0,34.3,2002,8,6,1,218
27.15,33.7167,16.0,33.7,2002,8,7,2,219
27.15,33.7167,16.0,33.8,2002,8,8,3,220
27.15,33.7167,16.0,34.8,2002,8,9,4,221
27.15,33.7167,16.0,31.9,2002,8,10,5,222
27.15,33.7167,16.0,31.7,2002,8,11,6,223
27.15,33.7167,16.0,34.2,2002,8,12,0,224
27.15,33.7167,16.0,34.7,2002,8,13,1,225
27.15,33.7167,16.0,36.7,2002,8,14,2,226
27.15,33.7167,16.0,33.0,2002,8,15,3,227
27.15,33.7167,16.0,32.2,2002,8,16,4,228
27.15,33.7167,16.0,31.7,2002,8,17,5,229
27.15,33.7167,16.0,31.9,2002,8,18,6,230
27.15,33.7167,16.0,32.0,2002,8,19,0,231
27.15,33.7167,16.0,32.3,2002,8,20,1,232
27.15,33.7167,16.0,31.7,2002,8,21,2,233
27.15,33.7167,16.0,32.0,2002,8,22,3,234
27.15,33.7167,16.0,31.7,2002,8,23,4,235
27.15,33.7167,16.0,31.1,2002,8,24,5,236
27.15,33.7167,16.0,30.8,2002,8,25,6,237
27.15,33.7167,16.0,31.6,2002,8,26,0,238
27.15,33.7167,16.0,31.7,2002,8,27,1,239
27.15,33.7167,16.0,31.8,2002,8,28,2,240
27.15,33.7167,16.0,31.9,2002,8,29,3,241
27.15,33.7167,16.0,31.3,2002,8,30,4,242
27.15,33.7167,16.0,32.4,2002,8,31,5,243
27.15,33.7167,16.0,34.5,2002,9,1,6,244
27.15,33.7167,16.0,32.1,2002,9,2,0,245
27.15,33.7167,16.0,33.9,2002,9,3,1,246
27.15,33.7167,16.0,32.9,2002,9,4,2,247
27.15,33.7167,16.0,30.0,2002,9,5,3,248
27.15,33.7167,16.0,30.3,2002,9,6,4,249
27.15,33.7167,16.0,30.2,2002,9,7,5,250
27.15,33.7167,16.0,30.0,2002,9,8,6,251
27.15,33.7167,16.0,30.9,2002,9,9,0,252
27.15,33.7167,16.0,32.2,2002,9,10,1,253
27.15,33.7167,16.0,32.1,2002,9,11,2,254
27.15,33.7167,16.0,30.5,2002,9,12,3,255
27.15,33.7167,16.0,30.7,2002,9,13,4,256
27.15,33.7167,16.0,30.6,2002,9,14,5,257
27.15,33.7167,16.0,30.4,2002,9,15,6,258
27.15,33.7167,16.0,31.6,2002,9,16,0,259
27.15,33.7167,16.0,33.6,2002,9,17,1,260
27.15,33.7167,16.0,33.2,2002,9,18,2,261
